date,state,district,pincode,age_0_5,age_5_17,age_18_greater
04-09-2025,Maharashtra,Mumbai Suburban,400053,1,0,0
04-09-2025,Maharashtra,Mumbai Suburban,400058,3,2,0
04-09-2025,Maharashtra,Mumbai Suburban,400059,1,1,0
04-09-2025,Maharashtra,Mumbai Suburban,400061,0,1,0
04-09-2025,Maharashtra,Mumbai Suburban,400099,2,3,0
07-09-2025,Maharashtra,Mumbai Suburban,400089,3,0,0
07-09-2025,Maharashtra,Mumbai Suburban,400093,1,0,0
05-09-2025,Maharashtra,Mumbai Suburban,400054,0,1,0
05-09-2025,Maharashtra,Mumbai Suburban,400066,1,0,0
05-09-2025,Maharashtra,Mumbai Suburban,400067,2,1,0
05-09-2025,Maharashtra,Mumbai Suburban,400069,1,0,0
05-09-2025,Maharashtra,Mumbai Suburban,400086,2,1,0
05-09-2025,Maharashtra,Mumbai Suburban,400091,2,0,0
05-09-2025,Maharashtra,Mumbai Suburban,400092,3,0,0
05-09-2025,Maharashtra,Mumbai Suburban,400097,0,1,0
06-09-2025,Maharashtra,Mumbai Suburban,400051,2,1,0
06-09-2025,Maharashtra,Mumbai Suburban,400056,1,0,0
06-09-2025,Maharashtra,Mumbai Suburban,400060,1,1,0
06-09-2025,Maharashtra,Mumbai Suburban,400069,0,1,0
06-09-2025,Maharashtra,Mumbai Suburban,400075,0,1,0
06-09-2025,Maharashtra,Mumbai Suburban,400076,1,0,0
06-09-2025,Maharashtra,Mumbai Suburban,400079,0,1,0
06-09-2025,Maharashtra,Mumbai Suburban,400080,1,0,0
06-09-2025,Maharashtra,Mumbai Suburban,400093,1,0,0
08-09-2025,Maharashtra,Mumbai Suburban,400058,4,0,0
08-09-2025,Maharashtra,Mumbai Suburban,400059,0,1,0
08-09-2025,Maharashtra,Mumbai Suburban,400065,2,1,0
08-09-2025,Maharashtra,Mumbai Suburban,400067,4,0,0
08-09-2025,Maharashtra,Mumbai Suburban,400101,1,0,0
09-09-2025,Maharashtra,Mumbai Suburban,400042,2,0,0
09-09-2025,Maharashtra,Mumbai Suburban,400051,2,0,0
09-09-2025,Maharashtra,Mumbai Suburban,400053,3,1,0
09-09-2025,Maharashtra,Mumbai Suburban,400067,9,1,0
09-09-2025,Maharashtra,Mumbai Suburban,400075,1,0,0
09-09-2025,Maharashtra,Mumbai Suburban,400097,6,1,0
09-09-2025,Maharashtra,Mumbai Suburban,400101,6,3,0
09-09-2025,Maharashtra,Mumbai Suburban,400102,2,0,0
10-09-2025,Maharashtra,Mumbai Suburban,400029,3,1,0
10-09-2025,Maharashtra,Mumbai Suburban,400056,1,1,0
10-09-2025,Maharashtra,Mumbai Suburban,400061,1,1,0
10-09-2025,Maharashtra,Mumbai Suburban,400065,2,3,0
10-09-2025,Maharashtra,Mumbai Suburban,400075,2,0,0
10-09-2025,Maharashtra,Mumbai Suburban,400084,1,1,0
10-09-2025,Maharashtra,Mumbai Suburban,400093,4,0,0
10-09-2025,Maharashtra,Mumbai Suburban,400095,5,1,0
10-09-2025,Maharashtra,Mumbai Suburban,400099,1,2,0
10-09-2025,Maharashtra,Mumbai Suburban,400101,5,1,0
10-09-2025,Maharashtra,Mumbai Suburban,400102,3,1,0
10-09-2025,Maharashtra,Mumbai Suburban,400104,3,1,0
12-09-2025,Maharashtra,Mumbai Suburban,400043,11,3,0
12-09-2025,Maharashtra,Mumbai Suburban,400051,2,0,0
12-09-2025,Maharashtra,Mumbai Suburban,400066,6,1,0
12-09-2025,Maharashtra,Mumbai Suburban,400067,4,3,0
12-09-2025,Maharashtra,Mumbai Suburban,400069,2,0,0
12-09-2025,Maharashtra,Mumbai Suburban,400070,3,4,0
12-09-2025,Maharashtra,Mumbai Suburban,400072,8,2,0
12-09-2025,Maharashtra,Mumbai Suburban,400080,3,2,0
12-09-2025,Maharashtra,Mumbai Suburban,400081,1,0,0
12-09-2025,Maharashtra,Mumbai Suburban,400095,4,1,0
12-09-2025,Maharashtra,Mumbai Suburban,400101,4,4,0
11-09-2025,Maharashtra,Mumbai Suburban,400051,4,0,0
11-09-2025,Maharashtra,Mumbai Suburban,400055,2,1,0
11-09-2025,Maharashtra,Mumbai Suburban,400075,0,2,0
11-09-2025,Maharashtra,Mumbai Suburban,400077,1,1,0
11-09-2025,Maharashtra,Mumbai Suburban,400104,5,2,0
14-09-2025,Maharashtra,Mumbai Suburban,400066,3,0,0
14-09-2025,Maharashtra,Mumbai Suburban,400078,0,1,0
15-09-2025,Maharashtra,Mumbai Suburban,400043,5,10,0
15-09-2025,Maharashtra,Mumbai Suburban,400074,3,1,0
15-09-2025,Maharashtra,Mumbai Suburban,400086,4,0,0
15-09-2025,Maharashtra,Mumbai Suburban,400091,1,0,0
15-09-2025,Maharashtra,Mumbai Suburban,400101,0,2,0
13-09-2025,Maharashtra,Mumbai Suburban,400054,4,1,0
13-09-2025,Maharashtra,Mumbai Suburban,400065,2,1,0
13-09-2025,Maharashtra,Mumbai Suburban,400070,9,2,0
13-09-2025,Maharashtra,Mumbai Suburban,400075,2,0,0
13-09-2025,Maharashtra,Mumbai Suburban,400076,0,1,0
13-09-2025,Maharashtra,Mumbai Suburban,400084,2,0,0
13-09-2025,Maharashtra,Mumbai Suburban,400104,1,2,0
16-09-2025,Maharashtra,Mumbai Suburban,400043,16,4,0
16-09-2025,Maharashtra,Mumbai Suburban,400050,2,1,0
16-09-2025,Maharashtra,Mumbai Suburban,400053,2,0,0
16-09-2025,Maharashtra,Mumbai Suburban,400054,3,1,0
16-09-2025,Maharashtra,Mumbai Suburban,400055,1,0,0
16-09-2025,Maharashtra,Mumbai Suburban,400072,5,0,0
16-09-2025,Maharashtra,Mumbai Suburban,400079,1,1,0
16-09-2025,Maharashtra,Mumbai Suburban,400094,1,0,0
16-09-2025,Maharashtra,Mumbai Suburban,400101,3,2,0
16-09-2025,Maharashtra,Mumbai Suburban,400103,1,0,0
17-09-2025,Maharashtra,Mumbai Suburban,400061,1,0,0
17-09-2025,Maharashtra,Mumbai Suburban,400067,4,1,0
17-09-2025,Maharashtra,Mumbai Suburban,400070,7,6,0
17-09-2025,Maharashtra,Mumbai Suburban,400071,3,2,0
17-09-2025,Maharashtra,Mumbai Suburban,400079,1,1,0
17-09-2025,Maharashtra,Mumbai Suburban,400088,6,2,0
17-09-2025,Maharashtra,Mumbai Suburban,400095,8,5,0
20-09-2025,Maharashtra,Mumbai Suburban,400055,2,0,0
20-09-2025,Maharashtra,Mumbai Suburban,400059,3,1,0
20-09-2025,Maharashtra,Mumbai Suburban,400060,4,0,0
20-09-2025,Maharashtra,Mumbai Suburban,400061,5,0,0
20-09-2025,Maharashtra,Mumbai Suburban,400064,1,0,0
20-09-2025,Maharashtra,Mumbai Suburban,400072,5,0,0
20-09-2025,Maharashtra,Mumbai Suburban,400075,1,0,0
20-09-2025,Maharashtra,Mumbai Suburban,400077,2,1,0
19-09-2025,Maharashtra,Mumbai Suburban,400058,3,0,0
19-09-2025,Maharashtra,Mumbai Suburban,400064,5,0,0
19-09-2025,Maharashtra,Mumbai Suburban,400069,1,0,0
19-09-2025,Maharashtra,Mumbai Suburban,400078,5,0,0
19-09-2025,Maharashtra,Mumbai Suburban,400084,2,0,0
19-09-2025,Maharashtra,Mumbai Suburban,400086,1,2,0
19-09-2025,Maharashtra,Mumbai Suburban,400092,1,4,0
19-09-2025,Maharashtra,Mumbai Suburban,400097,2,0,0
19-09-2025,Maharashtra,Mumbai Suburban,400099,1,0,0
19-09-2025,Maharashtra,Mumbai Suburban,400104,3,1,0
18-09-2025,Maharashtra,Mumbai Suburban,400024,2,0,0
18-09-2025,Maharashtra,Mumbai Suburban,400042,2,0,0
18-09-2025,Maharashtra,Mumbai Suburban,400043,16,6,0
18-09-2025,Maharashtra,Mumbai Suburban,400050,3,0,1
18-09-2025,Maharashtra,Mumbai Suburban,400058,3,2,0
18-09-2025,Maharashtra,Mumbai Suburban,400065,0,1,0
18-09-2025,Maharashtra,Mumbai Suburban,400068,2,0,0
18-09-2025,Maharashtra,Mumbai Suburban,400077,2,0,0
18-09-2025,Maharashtra,Mumbai Suburban,400088,3,2,0
18-09-2025,Maharashtra,Mumbai Suburban,400092,1,2,0
18-09-2025,Maharashtra,Mumbai Suburban,400099,4,1,0
23-09-2025,Maharashtra,Mumbai Suburban,400049,2,0,0
23-09-2025,Maharashtra,Mumbai Suburban,400061,1,1,0
23-09-2025,Maharashtra,Mumbai Suburban,400066,4,1,0
23-09-2025,Maharashtra,Mumbai Suburban,400068,1,0,0
23-09-2025,Maharashtra,Mumbai Suburban,400095,0,2,0
22-09-2025,Maharashtra,Mumbai Suburban,400043,10,4,0
22-09-2025,Maharashtra,Mumbai Suburban,400054,1,0,0
22-09-2025,Maharashtra,Mumbai Suburban,400058,2,1,0
22-09-2025,Maharashtra,Mumbai Suburban,400059,2,0,0
22-09-2025,Maharashtra,Mumbai Suburban,400066,0,1,0
22-09-2025,Maharashtra,Mumbai Suburban,400069,2,0,0
22-09-2025,Maharashtra,Mumbai Suburban,400072,3,1,0
22-09-2025,Maharashtra,Mumbai Suburban,400074,2,0,0
22-09-2025,Maharashtra,Mumbai Suburban,400076,1,0,0
22-09-2025,Maharashtra,Mumbai Suburban,400078,2,0,0
22-09-2025,Maharashtra,Mumbai Suburban,400086,2,2,0
22-09-2025,Maharashtra,Mumbai Suburban,400104,3,1,0
25-09-2025,Maharashtra,Mumbai Suburban,400052,1,2,0
25-09-2025,Maharashtra,Mumbai Suburban,400059,1,0,0
25-09-2025,Maharashtra,Mumbai Suburban,400066,2,0,0
25-09-2025,Maharashtra,Mumbai Suburban,400067,3,5,0
25-09-2025,Maharashtra,Mumbai Suburban,400069,1,0,0
25-09-2025,Maharashtra,Mumbai Suburban,400076,1,0,0
25-09-2025,Maharashtra,Mumbai Suburban,400083,3,0,0
25-09-2025,Maharashtra,Mumbai Suburban,400091,0,2,0
25-09-2025,Maharashtra,Mumbai Suburban,400092,1,0,0
25-09-2025,Maharashtra,Mumbai Suburban,400097,5,2,0
25-09-2025,Maharashtra,Mumbai Suburban,400102,2,0,0
26-09-2025,Maharashtra,Mumbai Suburban,400084,1,0,0
26-09-2025,Maharashtra,Mumbai Suburban,400088,1,0,0
26-09-2025,Maharashtra,Mumbai Suburban,400101,3,1,0
24-09-2025,Maharashtra,Mumbai Suburban,400060,9,2,0
24-09-2025,Maharashtra,Mumbai Suburban,400065,2,2,0
24-09-2025,Maharashtra,Mumbai Suburban,400067,5,2,0
24-09-2025,Maharashtra,Mumbai Suburban,400070,3,2,0
24-09-2025,Maharashtra,Mumbai Suburban,400072,0,1,0
24-09-2025,Maharashtra,Mumbai Suburban,400075,3,0,0
24-09-2025,Maharashtra,Mumbai Suburban,400076,2,0,0
24-09-2025,Maharashtra,Mumbai Suburban,400086,3,1,0
24-09-2025,Maharashtra,Mumbai Suburban,400102,4,0,0
29-09-2025,Maharashtra,Mumbai Suburban,400063,0,1,0
29-09-2025,Maharashtra,Mumbai Suburban,400072,0,3,0
29-09-2025,Maharashtra,Mumbai Suburban,400101,1,0,0
28-09-2025,Maharashtra,Mumbai Suburban,400078,1,0,0
27-09-2025,Maharashtra,Mumbai Suburban,400053,2,0,0
27-09-2025,Maharashtra,Mumbai Suburban,400058,0,1,0
27-09-2025,Maharashtra,Mumbai Suburban,400086,0,1,0
27-09-2025,Maharashtra,Mumbai Suburban,400102,2,1,0
30-09-2025,Maharashtra,Mumbai Suburban,400043,0,1,0
30-09-2025,Maharashtra,Mumbai Suburban,400065,0,1,0
26-10-2025,Maharashtra,Mumbai Suburban,400024,1,0,0
26-10-2025,Maharashtra,Mumbai Suburban,400043,6,2,0
26-10-2025,Maharashtra,Mumbai Suburban,400072,1,2,0
13-10-2025,Maharashtra,Mumbai Suburban,400043,11,1,0
13-10-2025,Maharashtra,Mumbai Suburban,400050,0,2,0
13-10-2025,Maharashtra,Mumbai Suburban,400051,3,0,0
13-10-2025,Maharashtra,Mumbai Suburban,400057,0,1,0
13-10-2025,Maharashtra,Mumbai Suburban,400066,2,0,0
13-10-2025,Maharashtra,Mumbai Suburban,400071,3,1,0
13-10-2025,Maharashtra,Mumbai Suburban,400088,3,2,0
13-10-2025,Maharashtra,Mumbai Suburban,400092,3,1,0
13-10-2025,Maharashtra,Mumbai Suburban,400097,10,0,0
16-10-2025,Maharashtra,Mumbai Suburban,400050,1,0,0
16-10-2025,Maharashtra,Mumbai Suburban,400053,2,0,1
16-10-2025,Maharashtra,Mumbai Suburban,400078,2,1,0
16-10-2025,Maharashtra,Mumbai Suburban,400083,1,1,0
16-10-2025,Maharashtra,Mumbai Suburban,400084,1,0,0
16-10-2025,Maharashtra,Mumbai Suburban,400097,4,2,0
16-10-2025,Maharashtra,Mumbai Suburban,400101,2,2,0
15-10-2025,Maharashtra,Mumbai Suburban,400050,1,0,0
15-10-2025,Maharashtra,Mumbai Suburban,400056,2,1,0
15-10-2025,Maharashtra,Mumbai Suburban,400058,3,1,0
15-10-2025,Maharashtra,Mumbai Suburban,400065,3,0,2
15-10-2025,Maharashtra,Mumbai Suburban,400068,5,0,0
15-10-2025,Maharashtra,Mumbai Suburban,400086,1,0,0
15-10-2025,Maharashtra,Mumbai Suburban,400089,2,0,0
15-10-2025,Maharashtra,Mumbai Suburban,400101,2,1,0
18-10-2025,Maharashtra,Mumbai Suburban,400029,1,0,0
18-10-2025,Maharashtra,Mumbai Suburban,400043,5,5,0
18-10-2025,Maharashtra,Mumbai Suburban,400051,1,2,0
18-10-2025,Maharashtra,Mumbai Suburban,400053,3,0,0
18-10-2025,Maharashtra,Mumbai Suburban,400057,2,0,0
18-10-2025,Maharashtra,Mumbai Suburban,400067,3,1,0
18-10-2025,Maharashtra,Mumbai Suburban,400089,1,0,0
18-10-2025,Maharashtra,Mumbai Suburban,400091,1,0,2
18-10-2025,Maharashtra,Mumbai Suburban,400095,3,0,6
18-10-2025,Maharashtra,Mumbai Suburban,400102,1,0,0
17-10-2025,Maharashtra,Mumbai Suburban,400053,3,0,0
17-10-2025,Maharashtra,Mumbai Suburban,400065,0,2,0
17-10-2025,Maharashtra,Mumbai Suburban,400076,3,0,0
17-10-2025,Maharashtra,Mumbai Suburban,400079,3,1,0
17-10-2025,Maharashtra,Mumbai Suburban,400081,2,0,0
17-10-2025,Maharashtra,Mumbai Suburban,400083,3,4,2
17-10-2025,Maharashtra,Mumbai Suburban,400101,11,2,0
17-10-2025,Maharashtra,Mumbai Suburban,400104,4,1,0
19-10-2025,Maharashtra,Mumbai Suburban,400053,1,0,0
19-10-2025,Maharashtra,Mumbai Suburban,400056,1,0,0
19-10-2025,Maharashtra,Mumbai Suburban,400067,6,2,0
19-10-2025,Maharashtra,Mumbai Suburban,400070,2,0,0
19-10-2025,Maharashtra,Mumbai Suburban,400074,12,1,0
19-10-2025,Maharashtra,Mumbai Suburban,400084,1,0,0
19-10-2025,Maharashtra,Mumbai Suburban,400097,7,1,0
19-10-2025,Maharashtra,Mumbai Suburban,400102,2,0,0
20-10-2025,Maharashtra,Mumbai Suburban,400068,1,0,0
20-10-2025,Maharashtra,Mumbai Suburban,400080,1,0,0
20-10-2025,Maharashtra,Mumbai Suburban,400093,0,1,0
20-10-2025,Maharashtra,Mumbai Suburban,400095,1,1,0
24-10-2025,Maharashtra,Mumbai Suburban,400042,2,0,1
24-10-2025,Maharashtra,Mumbai Suburban,400043,5,0,0
24-10-2025,Maharashtra,Mumbai Suburban,400052,1,0,0
24-10-2025,Maharashtra,Mumbai Suburban,400053,1,0,0
24-10-2025,Maharashtra,Mumbai Suburban,400070,4,0,1
24-10-2025,Maharashtra,Mumbai Suburban,400088,3,0,0
24-10-2025,Maharashtra,Mumbai Suburban,400099,2,0,0
21-10-2025,Maharashtra,Mumbai Suburban,400054,1,0,0
21-10-2025,Maharashtra,Mumbai Suburban,400064,1,0,0
21-10-2025,Maharashtra,Mumbai Suburban,400068,0,2,0
21-10-2025,Maharashtra,Mumbai Suburban,400069,1,0,0
25-10-2025,Maharashtra,Mumbai Suburban,400054,0,1,0
25-10-2025,Maharashtra,Mumbai Suburban,400055,1,0,0
25-10-2025,Maharashtra,Mumbai Suburban,400058,1,1,0
25-10-2025,Maharashtra,Mumbai Suburban,400075,1,0,0
25-10-2025,Maharashtra,Mumbai Suburban,400080,5,0,0
25-10-2025,Maharashtra,Mumbai Suburban,400095,0,1,0
25-10-2025,Maharashtra,Mumbai Suburban,400102,2,1,0
25-10-2025,Maharashtra,Mumbai Suburban,400104,1,0,0
28-10-2025,Maharashtra,Mumbai Suburban,400054,1,1,0
28-10-2025,Maharashtra,Mumbai Suburban,400057,1,0,0
28-10-2025,Maharashtra,Mumbai Suburban,400059,1,1,0
28-10-2025,Maharashtra,Mumbai Suburban,400065,3,0,0
28-10-2025,Maharashtra,Mumbai Suburban,400066,1,0,0
28-10-2025,Maharashtra,Mumbai Suburban,400075,2,2,0
28-10-2025,Maharashtra,Mumbai Suburban,400086,1,0,0
28-10-2025,Maharashtra,Mumbai Suburban,400089,2,1,0
28-10-2025,Maharashtra,Mumbai Suburban,400091,1,0,0
28-10-2025,Maharashtra,Mumbai Suburban,400092,2,2,0
28-10-2025,Maharashtra,Mumbai Suburban,400101,2,0,0
27-10-2025,Maharashtra,Mumbai Suburban,400043,1,0,0
27-10-2025,Maharashtra,Mumbai Suburban,400064,1,0,0
27-10-2025,Maharashtra,Mumbai Suburban,400066,1,0,0
27-10-2025,Maharashtra,Mumbai Suburban,400067,1,0,0
27-10-2025,Maharashtra,Mumbai Suburban,400068,1,1,0
27-10-2025,Maharashtra,Mumbai Suburban,400088,2,0,0
27-10-2025,Maharashtra,Mumbai Suburban,400104,2,0,0
29-10-2025,Maharashtra,Mumbai Suburban,400063,1,0,0
29-10-2025,Maharashtra,Mumbai Suburban,400064,2,0,0
29-10-2025,Maharashtra,Mumbai Suburban,400067,2,0,0
29-10-2025,Maharashtra,Mumbai Suburban,400070,3,0,0
29-10-2025,Maharashtra,Mumbai Suburban,400072,5,2,0
29-10-2025,Maharashtra,Mumbai Suburban,400080,0,2,0
29-10-2025,Maharashtra,Mumbai Suburban,400089,2,0,0
29-10-2025,Maharashtra,Mumbai Suburban,400098,1,0,0
29-10-2025,Maharashtra,Mumbai Suburban,400102,1,0,0
29-10-2025,Maharashtra,Mumbai Suburban,400104,3,0,0
30-10-2025,Maharashtra,Mumbai Suburban,400049,1,0,0
30-10-2025,Maharashtra,Mumbai Suburban,400051,6,3,0
30-10-2025,Maharashtra,Mumbai Suburban,400054,1,0,0
30-10-2025,Maharashtra,Mumbai Suburban,400055,5,2,0
30-10-2025,Maharashtra,Mumbai Suburban,400060,7,2,0
30-10-2025,Maharashtra,Mumbai Suburban,400065,2,1,0
30-10-2025,Maharashtra,Mumbai Suburban,400069,4,0,0
30-10-2025,Maharashtra,Mumbai Suburban,400070,12,3,0
30-10-2025,Maharashtra,Mumbai Suburban,400075,2,1,0
30-10-2025,Maharashtra,Mumbai Suburban,400092,2,0,0
30-10-2025,Maharashtra,Mumbai Suburban,400094,0,1,0
30-10-2025,Maharashtra,Mumbai Suburban,400103,3,0,0
31-10-2025,Maharashtra,Mumbai Suburban,400055,5,0,0
31-10-2025,Maharashtra,Mumbai Suburban,400060,2,0,0
31-10-2025,Maharashtra,Mumbai Suburban,400083,1,0,0
31-10-2025,Maharashtra,Mumbai Suburban,400086,4,0,1
31-10-2025,Maharashtra,Mumbai Suburban,400103,1,1,0
02-11-2025,Maharashtra,Mumbai Suburban,400043,18,7,0
02-11-2025,Maharashtra,Mumbai Suburban,400050,0,1,0
02-11-2025,Maharashtra,Mumbai Suburban,400052,1,0,0
02-11-2025,Maharashtra,Mumbai Suburban,400076,1,0,0
02-11-2025,Maharashtra,Mumbai Suburban,400080,4,0,0
02-11-2025,Maharashtra,Mumbai Suburban,400089,2,3,0
02-11-2025,Maharashtra,Mumbai Suburban,400092,2,1,0
01-11-2025,Maharashtra,Mumbai Suburban,400029,1,0,0
01-11-2025,Maharashtra,Mumbai Suburban,400065,1,0,0
01-11-2025,Maharashtra,Mumbai Suburban,400067,2,0,0
01-11-2025,Maharashtra,Mumbai Suburban,400068,2,1,1
01-11-2025,Maharashtra,Mumbai Suburban,400072,0,1,0
01-11-2025,Maharashtra,Mumbai Suburban,400081,1,0,0
01-11-2025,Maharashtra,Mumbai Suburban,400104,2,0,0
12-11-2025,Maharashtra,Mumbai Suburban,400057,1,0,0
12-11-2025,Maharashtra,Mumbai Suburban,400058,1,1,0
12-11-2025,Maharashtra,Mumbai Suburban,400087,1,0,0
12-11-2025,Maharashtra,Mumbai Suburban,400101,3,1,0
11-11-2025,Maharashtra,Mumbai Suburban,400052,0,0,2
11-11-2025,Maharashtra,Mumbai Suburban,400060,0,1,1
11-11-2025,Maharashtra,Mumbai Suburban,400063,0,1,0
11-11-2025,Maharashtra,Mumbai Suburban,400064,1,0,0
11-11-2025,Maharashtra,Mumbai Suburban,400066,1,1,0
11-11-2025,Maharashtra,Mumbai Suburban,400083,4,0,0
11-11-2025,Maharashtra,Mumbai Suburban,400093,1,1,0
16-11-2025,Maharashtra,Mumbai Suburban,400054,1,0,0
16-11-2025,Maharashtra,Mumbai Suburban,400057,1,0,0
16-11-2025,Maharashtra,Mumbai Suburban,400059,1,0,0
16-11-2025,Maharashtra,Mumbai Suburban,400060,6,0,0
16-11-2025,Maharashtra,Mumbai Suburban,400063,6,0,0
16-11-2025,Maharashtra,Mumbai Suburban,400064,2,1,0
16-11-2025,Maharashtra,Mumbai Suburban,400067,14,3,0
16-11-2025,Maharashtra,Mumbai Suburban,400068,4,2,0
16-11-2025,Maharashtra,Mumbai Suburban,400072,8,2,0
16-11-2025,Maharashtra,Mumbai Suburban,400074,1,0,0
16-11-2025,Maharashtra,Mumbai Suburban,400077,1,0,0
16-11-2025,Maharashtra,Mumbai Suburban,400095,7,1,0
16-11-2025,Maharashtra,Mumbai Suburban,400101,4,2,0
16-11-2025,Maharashtra,Mumbai Suburban,400102,4,0,0
16-11-2025,Maharashtra,Mumbai Suburban,400103,1,0,0
17-11-2025,Maharashtra,Mumbai Suburban,400024,1,0,0
17-11-2025,Maharashtra,Mumbai Suburban,400055,3,0,0
17-11-2025,Maharashtra,Mumbai Suburban,400061,3,1,0
17-11-2025,Maharashtra,Mumbai Suburban,400065,4,0,1
17-11-2025,Maharashtra,Mumbai Suburban,400066,1,0,0
17-11-2025,Maharashtra,Mumbai Suburban,400070,7,2,1
17-11-2025,Maharashtra,Mumbai Suburban,400074,1,0,0
17-11-2025,Maharashtra,Mumbai Suburban,400086,1,0,0
17-11-2025,Maharashtra,Mumbai Suburban,400093,2,0,0
17-11-2025,Maharashtra,Mumbai Suburban,400097,2,0,0
15-11-2025,Maharashtra,Mumbai Suburban,400051,6,0,0
15-11-2025,Maharashtra,Mumbai Suburban,400052,3,0,1
15-11-2025,Maharashtra,Mumbai Suburban,400070,22,2,0
15-11-2025,Maharashtra,Mumbai Suburban,400078,17,2,0
15-11-2025,Maharashtra,Mumbai Suburban,400086,9,1,0
15-11-2025,Maharashtra,Mumbai Suburban,400094,1,1,0
15-11-2025,Maharashtra,Mumbai Suburban,400098,0,0,1
25-11-2025,Maharashtra,Mumbai Suburban,400051,1,0,0
25-11-2025,Maharashtra,Mumbai Suburban,400057,3,0,0
25-11-2025,Maharashtra,Mumbai Suburban,400060,1,1,0
25-11-2025,Maharashtra,Mumbai Suburban,400068,6,1,0
25-11-2025,Maharashtra,Mumbai Suburban,400070,1,1,0
25-11-2025,Maharashtra,Mumbai Suburban,400072,6,2,0
25-11-2025,Maharashtra,Mumbai Suburban,400081,1,2,0
25-11-2025,Maharashtra,Mumbai Suburban,400091,2,0,0
25-11-2025,Maharashtra,Mumbai Suburban,400099,2,1,0
19-11-2025,Maharashtra,Mumbai Suburban,400042,3,0,0
19-11-2025,Maharashtra,Mumbai Suburban,400054,1,1,2
19-11-2025,Maharashtra,Mumbai Suburban,400069,4,2,5
19-11-2025,Maharashtra,Mumbai Suburban,400071,3,1,0
19-11-2025,Maharashtra,Mumbai Suburban,400083,6,0,1
19-11-2025,Maharashtra,Mumbai Suburban,400094,1,0,0
03-11-2025,Maharashtra,Mumbai Suburban,400058,1,0,0
03-11-2025,Maharashtra,Mumbai Suburban,400060,1,0,0
03-11-2025,Maharashtra,Mumbai Suburban,400070,6,1,0
03-11-2025,Maharashtra,Mumbai Suburban,400080,1,1,0
03-11-2025,Maharashtra,Mumbai Suburban,400088,1,1,0
03-11-2025,Maharashtra,Mumbai Suburban,400097,1,3,0
03-11-2025,Maharashtra,Mumbai Suburban,400099,1,0,0
05-11-2025,Maharashtra,Mumbai Suburban,400057,2,0,0
05-11-2025,Maharashtra,Mumbai Suburban,400065,0,1,0
05-11-2025,Maharashtra,Mumbai Suburban,400082,1,0,0
05-11-2025,Maharashtra,Mumbai Suburban,400097,6,2,0
05-11-2025,Maharashtra,Mumbai Suburban,400102,2,0,0
05-11-2025,Maharashtra,Mumbai Suburban,400103,1,0,0
06-11-2025,Maharashtra,Mumbai Suburban,400051,3,0,0
06-11-2025,Maharashtra,Mumbai Suburban,400058,0,2,0
06-11-2025,Maharashtra,Mumbai Suburban,400068,4,0,1
06-11-2025,Maharashtra,Mumbai Suburban,400071,2,3,0
06-11-2025,Maharashtra,Mumbai Suburban,400080,3,0,0
06-11-2025,Maharashtra,Mumbai Suburban,400086,2,2,0
07-11-2025,Maharashtra,Mumbai Suburban,400059,1,0,0
07-11-2025,Maharashtra,Mumbai Suburban,400066,1,2,0
07-11-2025,Maharashtra,Mumbai Suburban,400070,7,3,1
07-11-2025,Maharashtra,Mumbai Suburban,400093,4,0,0
07-11-2025,Maharashtra,Mumbai Suburban,400101,4,1,1
08-11-2025,Maharashtra,Mumbai Suburban,400050,2,0,0
08-11-2025,Maharashtra,Mumbai Suburban,400055,2,0,0
08-11-2025,Maharashtra,Mumbai Suburban,400056,0,2,0
08-11-2025,Maharashtra,Mumbai Suburban,400059,3,1,0
08-11-2025,Maharashtra,Mumbai Suburban,400061,1,0,0
08-11-2025,Maharashtra,Mumbai Suburban,400066,4,0,0
08-11-2025,Maharashtra,Mumbai Suburban,400074,5,2,0
08-11-2025,Maharashtra,Mumbai Suburban,400088,2,0,1
08-11-2025,Maharashtra,Mumbai Suburban,400095,2,5,0
08-11-2025,Maharashtra,Mumbai Suburban,400102,2,1,0
09-11-2025,Maharashtra,Mumbai Suburban,400050,2,0,0
09-11-2025,Maharashtra,Mumbai Suburban,400054,1,0,0
09-11-2025,Maharashtra,Mumbai Suburban,400065,2,0,0
09-11-2025,Maharashtra,Mumbai Suburban,400067,4,0,0
09-11-2025,Maharashtra,Mumbai Suburban,400071,4,0,0
09-11-2025,Maharashtra,Mumbai Suburban,400076,0,1,0
09-11-2025,Maharashtra,Mumbai Suburban,400077,2,0,0
09-11-2025,Maharashtra,Mumbai Suburban,400078,4,0,0
09-11-2025,Maharashtra,Mumbai Suburban,400079,2,0,0
09-11-2025,Maharashtra,Mumbai Suburban,400101,4,0,0
10-11-2025,Maharashtra,Mumbai Suburban,400024,1,0,0
10-11-2025,Maharashtra,Mumbai Suburban,400049,0,2,0
10-11-2025,Maharashtra,Mumbai Suburban,400054,2,1,0
10-11-2025,Maharashtra,Mumbai Suburban,400059,4,0,0
10-11-2025,Maharashtra,Mumbai Suburban,400065,4,1,0
10-11-2025,Maharashtra,Mumbai Suburban,400067,4,2,0
10-11-2025,Maharashtra,Mumbai Suburban,400070,6,1,0
10-11-2025,Maharashtra,Mumbai Suburban,400072,11,4,3
10-11-2025,Maharashtra,Mumbai Suburban,400078,3,1,0
10-11-2025,Maharashtra,Mumbai Suburban,400081,2,0,0
10-11-2025,Maharashtra,Mumbai Suburban,400089,2,0,0
